-6.2396,3.7272
1.2183,1.7944
2.0252,-7.2823
2.6653,-4.6048
0.5366,5.7134
3.4399,1.7236
-0.4975,3.3148
-4.0435,5.7699
-0.7256,3.1007
-0.88617,4.1148
-0.52338,2.7182
0.015484,-1.6482
-0.89391,6.1742
-2.8402,5.326
-1.2343,5.2469
-2.3034,6.6208
0.19892,-0.75955
-2.4557,1.1391
-0.30945,-0.3626
0.42706,-7.4107
-4.3145,8.4535
-4.1182,4.5922
-2.5197,7.7155
-2.6014,1.4601
0.47898,5.5323
-3.6993,3.8009
2.9903,-4.7875
0.37457,0.75621
-1.2362,4.2855
-1.5596,4.6033
6.0128,-4.102
-3.1737,9.1809
-0.42791,1.1257
3.2616,-4.8127
-3.5436,6.101
-0.073732,-0.60094
-0.32517,-3.1519
3.3055,-2.9616
-3.9497,6.6503
1.1555,-3.8592
0.20152,-0.50745
0.35102,0.33768
-1.0714,4.2662
-0.3832,3.0833
-2.176,1.2858
0.43296,-3.6272
-3.7847,2.7044
-0.41275,-0.97241
0.0037091,3.7241
-0.59279,3.0475
-0.74093,-3.6801
1.4463,-0.13368
-1.7455,-0.55874
-3.0932,0.33125
3.0409,-5.4326
-0.75307,-5.4784
-1.1785,0.4599
2.1348,-3.6599
-2.7874,-0.80823
-2.298,5.7284
-1.8418,3.0961
-2.4441,6.4588
-0.3944,0.019392
-10.002,10.267
-2.22,3.1289
1.0186,-0.709
3.0628,-5.5506
3.0806,0.8863
-2.5202,-0.018925
-1.8693,-2.5697
-3.4151,4.5506
-1.2784,1.1839
1.4341,3.0243
1.4292,-3.3269
0.34489,1.5897
-0.17414,0.83771
1.8944,-7.4812
-2.1743,2.5796
1.6096,-4.0635
-3.0756,2.8868
0.58936,4.2913
-1.4298,-1.9328
-3.8728,6.3031
-3.5554,4.1948
-0.61058,-5.6902
-0.52238,-1.9152
0.0045021,-2.3671
-1.0547,-2.5324
-3.6589,1.6709
-3.7466,5.872
-3.9803,5.3176
1.9119,-1.9468
-1.7194,-0.92924
1.4006,3.0842
-0.24063,-0.28129
-0.53067,0.22939
1.4098,-1.2121
-1.1578,0.48989
1.2289,-6.9032
1.3878,3.0319
-1.403,-0.009518
2.9154,-4.1716
2.9477,-3.3754
-4.58,9.15
4.0001,-3.3891
2.0551,-0.090987
2.9959,-6.6369
0.012487,-1.6444
-0.79628,2.6691
0.86749,-0.10886
0.42067,1.5744
5.3287,-4.798
-1.1249,-0.77775
-0.78849,1.1154
1.4319,-0.24971
2.2268,-5.1591
-2.9994,4.6445
-4.4686,13.739
0.85252,-2.5975
1.6418,1.8067
2.6568,-9.041
3.7641,0.75792
-1.7499,4.9047
0.53658,-1.267
-1.0583,1.608
-1.3807,2.2095
0.028791,5.1999
-0.7016,3.319
-3.2209,5.3591
1.9659,-1.1832
0.22038,-3.2999
-2.2486,0.78255
1.8699,-2.5729
-3.4192,3.3659
-4.4469,9.7009
-0.55813,1.6776
-1.5823,1.8531
0.80016,0.52566
-4.497,0.92084
2.0642,-7.1962
-3.2182,7.58
5.4621,-4.6032
1.0129,0.63545
-2.0161,2.297
0.35247,-4.1635
-1.3458,4.2294
3.3728,-1.5691
-0.37389,-2.674
0.96114,0.81379
1.4616,-5.5746
-0.048014,1.0685
-2.0221,1.7262
0.41434,-1.4457
1.0334,-3.997
1.1952,1.2468
2.4932,0.69811
1.7698,1.8934
0.33497,1.719
0.92264,-0.036091
0.074375,-1.7003
-0.54568,1.2365
0.198,-0.99203
1.353,-6.2414
0.083519,2.1764
0.57782,2.8377
0.74847,0.5612
-0.14103,8.9596
2.8229,-8.168
-1.7456,-0.87431
0.095326,-0.39766
0.083004,-3.0407
0.39304,6.8689
2.0147,-1.8111
-4.353,5.0537
-3.3496,7.0268
-1.1364,-2.9901
-0.75882,4.2287
-0.71366,4.5129
3.6515,-9.2501
1.755,1.3462
-0.36915,2.2448
2.0601,-5.8451
-4.3328,6.459
-1.7839,3.476
-0.63899,1.7841
1.6684,-1.6502
0.56377,2.9292
-3.2152,9.0007
-4.3378,5.1047
-0.69801,0.28933
-0.50099,1.414
-0.89645,-0.98912
-0.7287,6.0579
-1.2055,2.9814
-1.971,1.9253
0.37577,3.022
-0.41995,-0.6032
4.6156,-1.5075
4.552,-6.4745
-0.64009,-2.9269
1.6374,-1.8287
2.5354,-8.0657
-3.1951,4.531
0.85588,-1.8219
-0.19811,-0.015322
0.11345,-0.54164
-1.3792,2.5443
2.0656,-3.0794
-0.056867,1.6169
-0.95841,1.8021
-2.9333,8.2954
3.2982,-5.744
-1.0178,6.4013
0.55767,-5.2614
6.5334,-5.618
4.7945,-2.0781
3.5542,-8.3876
1.7843,-7.5825
-5.1031,6.6242
2.1367,3.3281
0.2063,-1.1443
2.0008,-5.7868
-2.9258,3.5127
0.64721,2.9205
1.4499,-1.2771
-0.62648,2.3779
-0.61316,8.0818
-0.21311,-2.4211
-0.14364,1.1235
-3.0314,12.147
4.4104,-4.8117
1.1638,-1.8756
1.1033,1.8767
1.8,2.5289
-4.8723,10.547
2.3801,-1.9353
0.87744,-0.6178
1.5173,-0.87148
-0.91668,-0.6149
0.79962,3.0708
2.7772,-2.6017
0.89977,-1.6548
1.7911,-0.82226
-1.2416,-1.6279
0.28927,2.6765
0.62686,1.5645
-3.6722,-1.1665
5.3953,-5.8904
4.2654,-10.094
-0.63452,1.8434
-0.71524,4.664
-1.5542,1.8583
1.4017,-0.18684
-1.6966,1.263
-1.9319,3.6292
0.84059,-5.742
-3.0449,-1.5489
-0.13721,2.1625
-3.9526,9.513
-0.54833,-4.7798
0.55012,1.1559
1.3959,0.93978
2.1321,-0.48503
-1.0473,0.078118
3.2193,-2.8585
-0.78619,1.5832
0.29714,0.43981
-3.0264,2.9177
5.6944,-5.9444
6.3798,-8.3821
-0.29943,-3.8269
2.2211,-3.3363
-4.9797,2.822
1.3355,-3.8779
2.0121,-1.3955
-0.87548,4.0195
0.19763,-1.1238
-2.4085,2.8417
-0.81947,-0.26868
-2.2975,5.4868
1.817,-6.0452
3.8605,4.7751
-2.5723,2.1601
-3.3602,-0.031274
2.3231,-3.845
-0.21997,-0.061448
4.1361,-5.3044
0.74374,1.5757
-1.4229,-1.1037
-2.7191,1.2472
2.1749,-3.6466
1.8441,-0.48504
-1.5612,1.6354
1.3561,-1.8518
0.6875,3.4808
0.31433,-7.4117
-1.7585,4.5666
-0.6167,7.742
0.79985,-0.18466
-2.1556,2.4901
1.2663,-0.66676
3.088,-5.665
1.1623,0.96533
-2.1854,-0.53209
-3.5654,11.417
0.97463,-4.2805
0.84241,1.5822
2.4393,-5.171
0.51782,-2.4974
0.015528,0.18527
0.94301,-2.348
2.5285,-6.6214
0.24911,3.5729
-3.9997,5.4315
-2.0921,-0.75545
0.41967,1.5007
0.12072,-0.28629
3.1195,-1.4178
0.80899,-2.2991
-1.609,-0.53423
0.15697,0.12456
-1.3703,1.2966
-3.6546,8.2114
-4.8043,5.2388
0.002472,2.9666
1.6115,-5.5311
-1.7078,8.0464
-0.71816,-3.2921
0.010559,-0.82709
-1.4211,-0.83969
-0.70472,1.9961
0.74649,3.7908
-2.4392,1.9379
1.612,-4.4242
0.74713,1.258
3.952,-1.6196
-5.3101,8.5459
2.1658,0.81011
2.7501,-1.1828
-1.3304,0.26269
2.0499,3.156
-0.74445,3.0762
-2.0266,1.4086
-0.16896,-4.5253
0.73671,-3.9671
4.7561,-2.8323
-2.8867,1.0412
-2.5511,3.9076
-2.9409,6.3066
1.9263,1.2221
-1.5159,3.0904
-1.2842,-0.22944
-1.8914,4.619
-5.3809,7.0332
-0.326,3.0771
-2.537,3.2585
-0.91736,2.6594
1.35,-5.4652
-4.9378,4.4546
0.64051,-1.7168
-0.040092,-1.6086
-0.71023,3.8234
0.53437,-0.93798
-3.2137,5.7503
0.46561,4.7947
-3.3582,5.6389
-0.00013514,-3.1314
-0.5641,8.3953
-0.28809,3.0089
-1.6193,0.51577
-1.4278,2.9706
3.4397,-2.9101
0.20939,0.0082114
-2.9998,1.9539
1.2048,0.035548
-0.24372,-7.334
1.5472,-4.9688
-1.4975,2.8539
0.3019,-3.9541
-0.54994,2.5858
-0.019976,-0.81667
2.0792,3.0035
-5.0322,4.0856
-1.3229,2.3033
-3.4555,7.3965
-3.8618,3.7335
-2.0371,2.0705
-2.3886,4.1041
-0.68466,-0.40842
-0.65095,5.6701
-0.37442,-7.1959
2.1678,-10.263
-2.3702,4.6396
0.097865,3.6578
3.4008,-2.0771
-1.9716,-1.1495
0.30895,-2.8473
3.293,-6.6994
-3.802,3.9678
3.3448,-0.24526
1.0872,-2.8294
0.40127,1.4525
-0.12433,-2.7339
1.0598,-2.7036
-0.11803,1.1624
-0.91096,-0.10214
0.38956,-1.2181
2.6528,2.554
2.3261,-1.4954
2.2948,-1.3995
-2.4712,6.6948
-2.0966,0.85886
3.6909,-8.2
-1.7909,5.7067
0.92975,-6.3083
0.61725,-0.97168
1.2268,-0.55673
-0.8123,0.41082
-0.64961,1.6464
-3.1299,4.4344
3.5226,-7.5936
2.4355,2.4889
0.75381,-4.0243
-1.6442,-1.2186
-1.0142,2.6044
0.5997,-0.54687
2.9304,-6.7172
